date,SPY,EFA,TLT,LQD,GLD,USO,UUP,BTC-USD
2021-07-14,0.0014909544741781348,0.002262258047711989,0.011298256831353685,0.004607439479892595,0.010697757313475486,-0.02875757377561238,-0.004821338815706812,0.0036725998364308425
2021-07-15,-0.003421302628577501,-0.009586320918904089,0.010969435744587676,0.0021481799138325522,0.00017546425482688882,-0.013368638156530003,0.002815271833942263,-0.032249468356842406
2021-07-16,-0.007874613979780733,-0.00737854979724478,-0.0018876381331160716,-0.0014067139865094347,-0.009751038308664077,0.0020370443754190552,0.0012041230409716953,-0.01136653085848622
2021-07-19,-0.01487782975202469,-0.018297011356101962,0.02169184436960679,0.007160812144943572,0.001179853512608669,-0.06951627893717599,0.0016032452827956546,-0.01940013065818903
2021-07-20,0.014228506667573443,0.007255771155990054,-0.009686536320625076,-0.001398637212518975,-0.0012979424872485647,0.014510231412515527,0.0012006608928458026,-0.033338555734212405
2021-07-21,0.008064019734842815,0.015119006840427244,-0.012747386031053652,-0.0035420908067882494,-0.003726190289074976,0.037142952008094726,-0.002402853815986701,0.07443417235693212
2021-07-22,0.0020918226078279006,0.0003812613716924298,0.009408444904737669,0.004131029394223534,0.0019535411866020086,0.018473385028781236,0.0012021929231408703,0.006283788882169604
2021-07-23,0.010235197726639531,0.006967038810797385,-0.00671151511486293,-0.0004415358251905535,-0.003139340880551927,0.006082805730659389,0.00040032144955780903,0.038503942271904575
2021-07-26,0.0024519261395513957,0.0013873580765702844,-0.0029669018873200886,-0.002212306868668445,-0.0023758261058627853,0.004034642339618615,-0.003207689773325229,0.10602229284594054
2021-07-27,-0.004567900245091402,-0.004041782935937509,0.010614147063434753,0.004272652520566758,0.0016636888817755746,-0.004034642339618609,-0.0016076671356907684,0.0539428534880362
2021-07-28,-0.00041018073903959586,0.004294095148206468,6.699732691572322e-05,0.0017622908089403846,0.0050335632022407,0.005040841278820103,-0.0028197186390710115,0.01483512651645551
2021-07-29,0.004138676287133964,0.006907428541227551,-0.005561380034955873,-0.0028654541479509045,0.011044023020098688,0.018334474589103467,-0.003637189890054644,0.00031287370059631146
2021-07-30,-0.004868038105631248,-0.0051449035281127325,0.004692467823113301,0.0008089429937303092,-0.007918108309762988,0.00039487577836507583,0.002830157279287962,0.0541722306526184
2021-08-02,-0.0021002554620196357,0.00501956876777256,0.008879691838246122,0.002890201301960388,-0.0012374082182159806,-0.029649598568201038,-0.001211994991685793,-0.07453583859567306
2021-08-03,0.008102526882053013,0.007109403145397803,0.0005310668889234662,0.001027906467121033,-0.0007077270423842932,-0.006732695740543785,0.00040404237835633944,-0.0271224912051319
2021-08-04,-0.00493113009644578,-0.002987217099260418,0.002054452250294713,0.00022034972603576615,0.00023593466942563418,-0.03436043849730391,0.0016149852240961908,0.04094316463847637
2021-08-05,0.006312926301397643,0.0048497882646522765,-0.005110870880242894,-0.004116394733869521,-0.003959922253451811,0.018888236633179716,0.0,0.027838357371246687
2021-08-06,0.001651075721318587,-0.003728617976774531,-0.016842125148560993,-0.008208982736084745,-0.025308704477345147,-0.011079841359769874,0.005631508815733387,0.04653814062641624
2021-08-09,-0.0008140004393921505,-0.0004979966905330464,-0.003592273858559306,-0.004316386199999156,-0.017894816057729707,-0.0206017956414738,0.0020035667323536066,0.0796299996467546
2021-08-10,0.0012434490210707935,0.0022397996531513214,-0.0046291277930892915,-0.002240199126453359,0.00030914743149373187,0.0229115207701759,0.0008003394432880303,-0.01697414139260822
2021-08-11,0.0024816820330022652,0.006813304843962321,-0.0006139632930637331,0.0015687278906639287,0.01369082807188368,0.012919515705086015,-0.0020019622348485338,0.0001887605723412682
2021-08-12,0.002992462533079848,-0.0008645544006257471,-0.0016393261370815128,0.0014165882689428802,0.00024383177142714218,-0.004149399474018191,0.0012016227915605411,-0.025891753544200504
2021-08-13,0.0018181976040698433,0.006036242823138257,0.015672385252279736,0.006684927830252777,0.014224167163591615,-0.01402719906493521,-0.004815356909015925,0.07300947971891747
2021-08-16,0.0023518324781578196,-0.0051716884225125725,0.0024207706919836154,0.0005925014167295335,0.004975891262677384,-0.008256623270613174,0.0008041121797410593,-0.03814700916556422
2021-08-17,-0.006576881364461709,-0.00942709353156602,-0.00040337654372684994,-0.0017771964085645396,-0.001496155150116038,-0.00982701928702805,0.006010893599074434,-0.02886919903458737
2021-08-18,-0.01100539254722609,-0.003870785739431174,0.0033533257010784027,-0.0006671530393515369,0.0007783092556947036,-0.025659165109115145,0.0,0.002364966650012081
2021-08-19,0.0015473414487669499,-0.009932860016217075,0.007337829057243213,0.002295934040465538,-0.0029367165231408677,-0.013973856179309099,0.004782817848002505,0.04188585333234935
2021-08-20,0.007925507034594244,0.003909349865366454,0.0006644618939496407,0.0006658274061988403,0.0005400158455303154,-0.030387828904086894,-0.0011934955520742654,0.05459790698385328
2021-08-23,0.008757997936029315,0.009270998751095279,-0.000664461893949536,0.0007395979563869907,0.012104007439095057,0.05422471184909837,-0.005989292615285516,0.004186120845078289
2021-08-24,0.001586223870931561,0.002117867789175283,-0.007806974096652882,-0.0022937266287747613,-0.0004742535717267673,0.03261392896464085,-0.0008013013420026351,-0.03784489433094968
2021-08-25,0.0020961862916279808,0.0003732118797324908,-0.008341294836363124,-0.0025954119570164714,-0.006961609676564189,0.00924575697462749,-0.0008019439407930321,0.02596012195042943
2021-08-26,-0.005920758214991735,-0.005238123923298682,0.0027659469245902876,-0.0002967729326382638,0.001133835388463418,-0.006926291261662087,0.002803906175641713,-0.0421022974523753
2021-08-27,0.008901136317072452,0.009086803075223329,0.006780847654086475,0.005555132178194495,0.014917723322635659,0.014012609833968386,-0.004409725982019304,0.04409943030226678
2021-08-30,0.004388301013055935,-0.0002478729652310488,0.0026055841409368874,0.0016976506262683638,-0.004947859047149437,0.0051786753147627825,0.0,-0.041700089144257706
2021-08-31,-0.0014829864164942494,-0.000495821306963041,-0.006830181580189934,-0.0022887136165307734,0.00200564206756742,-0.007465828979621637,0.0,0.002371071858731938
2021-09-01,0.0005314094466022445,0.009011861506170686,0.0016740815325567923,0.0012874524319840908,5.88968847449306e-05,-0.002292396730733525,-0.0020108187345457855,0.03500565378801719
2021-09-02,0.00307194718081309,0.004047468572021679,0.00435610501279812,0.0017729105567426493,-0.002655242464544409,0.021057765023962303,-0.0024184390925858714,0.00979272478817146
2021-09-03,-0.00024278655257138168,0.004518466992297449,-0.00913607529646097,-0.0036229644367257925,0.010637446088029513,-0.005942050343037052,-0.0020197539431766783,0.014044128006187486
2021-09-07,-0.0035820139344291315,0.0007306336764845211,-0.00847192048930768,-0.004752468142456596,-0.019778020504279115,-0.012823317950191726,0.004840698190502096,-0.06640940489713831
2021-09-08,-0.0012190352307030342,-0.007945520077449857,0.006783147381920237,0.0031951391635300307,-0.002507544166051433,0.01138373528873871,0.001608313579806246,-0.015494793572991005
2021-09-09,-0.004289389824715822,-0.0017198734345507797,0.012027563875417424,0.0065080349679909315,0.004413734414974538,-0.01743868463138708,-0.0024135750685361306,0.006488390533953229
2021-09-10,-0.007915619853650666,-0.0022152652382126815,-0.008855562144208493,-0.002878959556408881,-0.005071495164425335,0.021751230298356867,0.001609786092817589,-0.03303518664446581
2021-09-13,0.00255581073142001,0.007854637754126141,0.006046552423577181,0.002436732723766044,0.0033441618437189445,0.013838241047701913,0.0,0.0017621978864764444
2021-09-14,-0.0054110549761542,-0.004165106767916603,0.01205010756364252,0.0030188583910074514,0.006417907636002404,-0.003441610186611406,0.0,0.046272006777909304
2021-09-15,0.00831795946362077,0.0029420270952216017,-0.0035135016979538332,-0.001176646370084105,-0.005881528710091136,0.027601697306119475,-0.0020124372862926373,0.022754601314508963
2021-09-16,-0.0015865428196343888,-0.001592469605686528,-0.004592626300796585,-0.0013999851882803562,-0.022902242747818987,0.00019730025294666215,0.0044220460683887415,-0.0081907394359386
2021-09-17,-0.00978883760209119,-0.01320455583371611,-0.004815226750312067,-0.0022139055753184335,-0.0015862999324902439,-0.007523319317769283,0.0036036055879130465,-0.010854079709278335
2021-09-20,-0.01681465639693142,-0.018682631586365243,0.012325887437054721,0.003097975642241957,0.007118755657039398,-0.014411803360289788,0.00039961001423991833,-0.09826240691849591
2021-09-21,-0.0009452595067585085,0.009823849714192725,-0.0008614981980810914,-7.323167465062878e-05,0.00664689654260444,-0.00040323942883313627,-0.0007993797804841085,-0.051488267863326775
2021-09-22,0.009707757323299666,0.005000412684744366,0.005946950129984081,0.0027950748002452327,-0.0037409995549623856,0.017989645626378586,0.0027948616023529445,0.06839960199678301
2021-09-23,0.012076835531295859,0.0107907808763072,-0.02285618641214104,-0.006928103495221669,-0.011613566243419594,0.017671803305539066,-0.003995130691668194,0.02985630902322461
2021-09-24,0.0016458037996494837,-0.009419973936632527,-0.009821747994341622,-0.002147242609479141,-0.0012850982867509395,0.008527156774534996,0.0027983018315554543,-0.04686219528987527
2021-09-27,-0.0028651778642421427,-0.0006227216949664694,-0.003682271007061302,-0.0005194042622100613,0.0020798706668898187,0.020816184787313022,0.0011968288601127345,-0.014199853523481406
2021-09-28,-0.02035748741683677,-0.02204815117749761,-0.015699104840291706,-0.010735315119816862,-0.009763940911599527,-0.009685733585303844,0.0035821798104855493,-0.028852332947741827
2021-09-29,0.0016815960701386534,-0.0022958384295857157,0.001733056271036531,-0.00022498993244336843,-0.0045149330127863515,-0.00152791913074966,0.0071259173531633725,0.012828924814572349
2021-09-30,-0.01229756302932009,-0.003965640556342214,-0.0001387078896651012,-0.0026278482314135987,0.01781698430701417,0.004576698988345329,-0.0015791061353427503,0.05218276011816411
2021-10-01,0.011814202140785728,0.0024324478996791085,0.008381034181157916,0.007241965285358519,0.0022505110921036547,0.013230148566782401,-0.0019775052174029906,0.09420841893127979
2021-10-04,-0.012979954999477196,-0.010541303683639688,-0.0025493340882840696,-0.0016466999951410541,0.004667408258473528,0.02283168052701363,-0.003171989101397075,0.02048744985142258
2021-10-05,0.010351054687698244,0.006825865366736734,-0.009703530422018044,-0.00412775749630675,-0.004667408258473519,0.020705413889333023,0.001983693882810818,0.047747610534684515
2021-10-06,0.004147483068735352,-0.006696692549175736,0.005625930601044853,0.0003008971279798195,0.002669757352534067,-0.026780017500881825,0.0027705246626069206,0.07201410137731079
2021-10-07,0.008608638574725679,0.00772314889803525,-0.010512734082320134,-0.004445763652547797,-0.005285683868044846,0.021914696547885023,-0.0003951696293858426,-0.028498794333346032
2021-10-08,-0.0018254305631527751,-0.00012817897545279022,-0.007023313501341161,-0.004616949243476221,0.00042627404378714777,0.0019850337391385613,-0.0007912458052698948,0.0030037607441677503
2021-10-11,-0.007266143335850303,-0.0032112961053123897,-0.002541247990741984,-0.001898635965268832,-0.0018893655741350408,0.01271847103451547,0.002766232693209514,0.0631319193015135
2021-10-12,-0.0024644483562599366,0.0005146048785504479,0.016955762921924567,0.006364857918170467,0.004504271350483098,-0.0012467664675561883,0.001183314420669122,-0.02543576350608531
2021-10-13,0.0035909348634240055,0.009852329691843967,0.009679376411254454,0.005047426149283477,0.01763773443447277,0.0008906963598861551,-0.00553365634182998,0.023978814816483514
2021-10-14,0.016680890863248535,0.009882126306769337,0.0037083481525728027,0.00472309685907403,0.0024434808580754102,0.0115076337419032,0.0,-0.0013872457018979745
2021-10-15,0.007586823169363214,0.00828632853647032,-0.0058435656918162755,-0.003596682026145237,-0.0160204917648545,0.005967026197924586,-0.0011897089442027514,0.0718874583745788
2021-10-18,0.0029562551056545555,-0.004260199197349248,0.004677937397800973,-0.000825743810125702,-0.002482990902389477,-0.0033301659098051565,0.0003965806688093286,0.006991272784242729
2021-10-19,0.007685219250905828,0.0060090727160357444,-0.013890810970689725,-0.005499262124455286,0.003208519186409284,0.008043391773563368,-0.0023827262907899533,0.03541344366049976
2021-10-20,0.003920071667274578,0.003488707368691623,-0.006773261306479228,-0.002420226996181945,0.008725778175468667,0.01211717752020398,-0.0015917616331690386,0.026577834542035658
2021-10-21,0.0026049414278729918,-0.004737559172721188,-0.0011919337303932826,-0.0021228095405283814,-0.0008991093021597419,-0.01229131880264214,0.002386605417520848,-0.059027668390729156
2021-10-22,-0.0010368206863627918,0.005980512126983965,0.010953280375745635,0.004013917566920288,0.006098334452755203,0.01074159564510878,-0.0019883393364262154,-0.02470225108270476
2021-10-25,0.005348496643671579,-0.0019893137690782338,-0.0015277533380850712,0.00045352792367603075,0.006890365329616705,-0.0034523933339523395,0.0015909524488672369,0.03795038687769316
2021-10-26,0.0008995825693311685,0.0019893137690783374,0.008235255261557321,0.0042968413487515554,-0.007427027125168416,0.01066399713809446,0.0019852693939970173,-0.04337718610106227
2021-10-27,-0.004440087036489144,-0.003982812093156307,0.01803057961208169,0.006074508885502169,0.0026206236403640355,-0.02687633302179633,-0.0003965806688093339,-0.03166384386368273
2021-10-28,0.009602583629189445,0.009680754401181222,-0.003390314893337029,-0.0014966453633326795,-0.00023791366260843256,0.00874896195963918,-0.00597031050822722,0.03593449158802419
2021-10-29,0.00202716331470277,-0.005822015188331817,0.0030517395772113086,-0.0005246881596047946,-0.008544299301700552,-0.004364912968413896,0.00795243155237181,0.026144375505153635
2021-11-01,0.0017187487180926084,0.009643866426711941,-0.007226232018985048,-0.0017877332599872922,0.005207004497418708,0.006627112716290071,-0.0031734228817734823,-0.019858399094867907
2021-11-02,0.004034690950934623,-0.002094020485477052,0.004429089186127732,0.0038278898762049416,-0.0021513131388870075,0.0,0.0023810107818313694,0.0357758773484733
2021-11-03,0.006086995788651805,0.008105301184157058,-0.010387594047433992,-0.002550229188271377,-0.0083501482773226,-0.03881055254059268,-0.002381010781831467,-0.004062805617150114
2021-11-04,0.0047013680100707125,-0.000611920968459246,0.010456079171407099,0.005243546373812459,0.011277125295739413,-0.007618429556688859,0.005151535444438311,-0.02439903425460908
2021-11-05,0.003463595918222356,0.0014677024032614336,0.014844586132668673,0.0072951324805819295,0.012978359326946427,0.02924764151134426,-0.0007906705145306752,-0.005328129187967981
2021-11-08,0.000853349069212219,-0.0001222710615575264,-0.0018768941865454074,-0.002301971355233945,0.003585184846901929,0.009503783578212731,-0.0019798541480762068,0.1001851509422911
2021-11-09,-0.0033110088374029016,-0.00220247026995019,0.012934087798610773,0.002672654214414074,0.004916006634195484,0.015296683760210513,-0.0011897089442027514,-0.008845099182201409
2021-11-10,-0.008077226344349065,-0.012200249845091169,-0.018451730613252317,-0.010283980578708905,0.010800248284572371,-0.028875949977955874,0.010657114229841568,-0.02995816542044536
2021-11-11,0.0003233143939963655,0.00358932680923124,-0.0014859265273307262,-0.0028507603445736417,0.005586453042738802,-0.0017771192398281883,0.0023529990149619125,-0.0006967481072823624
2021-11-12,0.00751862398566363,0.005421312766042897,-0.00440227059468266,-0.0010522814782252653,0.0018934614978916627,-0.004278111281319079,-0.00117572066963827,-0.012300437518712916
2021-11-15,0.00034238921527130904,-0.001844931391386947,-0.012636524736584229,-0.007623858679814867,-0.00154894492430588,0.0016064287827814688,0.005475138537184002,-0.009365857500370892
2021-11-16,0.003949999781216697,-0.002218376675998737,-0.0025462107884961305,-0.0016686469302359904,-0.007260156004477963,0.0023158657822633685,0.003892577691754221,-0.05492245425158357
2021-11-17,-0.002432160053156637,-0.0012346215901479093,0.007893951468807734,0.004014631629532235,0.009095692432078762,-0.021583585242609525,-0.0019443517665519933,0.00343096492223367
2021-11-18,0.003390722709997272,0.000987710687278273,0.003753264963053901,0.002265790969386415,-0.0032143154449525086,0.00995031711888432,-0.002728493946571393,-0.058423750403308876
2021-11-19,-0.001789880836712228,-0.00855159887738539,0.010502221664842853,0.0037638942687101794,-0.007675708262916443,-0.03238187420872413,0.005061280001285888,0.02046697304630566
2021-11-22,-0.002819109062864909,-0.005867405250071939,-0.011797427115898767,-0.008754805125232776,-0.02267561664312034,0.012381235248081988,0.005035792391828012,-0.03199831049826229
2021-11-23,0.0013250558783737903,-0.0010020628530222938,-0.014564688564573547,-0.007151068602749683,-0.008690053468478977,0.031633907084367203,-0.0003863972320162183,0.022481248103212805
2021-11-24,0.0026662251566040287,-0.006664829285558452,0.015928022684592445,0.004798466285237048,-0.0009569597921073518,-0.005710216971873679,0.0038580368203104667,-0.02263871996463873
2021-11-26,-0.0225555057473193,-0.027241281742403096,0.02495516577577139,0.008097316049296277,-0.0016168462526691021,-0.11861104238229331,-0.007731015754558862,-0.04936196286050174
2021-11-29,0.012191880927735377,0.0050439331127636895,-0.008070521990259776,0.0006779508658565606,-0.0013795005365548109,0.010821690878243483,0.0019383216180979565,0.07611754010353458
2021-11-30,-0.01964943442984668,-0.008810668823862406,0.015087593855603888,0.0021817685523608074,-0.006744546424564762,-0.046092954289012306,-0.004658333769696379,-0.013955922421075117
2021-12-01,-0.011169323546637926,-0.005742545583995668,0.006149340758538312,0.00014316287603040277,0.003980006790395922,-0.018325924657032255,0.002720012151598479,0.003928780734843055
2021-12-02,0.01520038852467511,0.012357558388838905,0.0012469065423128902,0.0023307724738410992,-0.005552205835401061,0.02622619579128065,0.0003879821714210366,-0.013227302108743101
2021-12-03,-0.008739437078533766,-0.004145458862641544,0.01186154552446883,0.008302187540360769,0.008376819081740972,-0.006023507936502145,-0.0003879821714211565,-0.05233158566534184
2021-12-06,0.011773566067203041,0.009560756292306464,-0.01383048247853334,-0.005077756093868287,-0.0024635953850727986,0.05097029234168372,0.0015509406011454147,-0.05790820753128781
2021-12-07,0.020473831033017132,0.020868672563464256,-0.008112437477120055,0.0004486904958389108,0.0035432060613326127,0.021156554964686693,0.00038738101695255385,0.002319467736866812
2021-12-08,0.002644486730923939,0.0018868438291925415,-0.017436230047057886,-0.0066817131926754595,0.0005393685677794685,0.015960304750538758,-0.004658333769696379,-0.0038592862213869153
2021-12-09,-0.0067743808478355405,-0.008329921768490671,0.005577702197643453,-0.000828855660000254,-0.006130129283900702,-0.027070441278895175,0.0034958260226538845,-0.057721555808476536
2021-12-10,0.009369411793750178,0.002152012027127167,-0.0024149427704316688,0.0011302185927927208,0.004211020685246302,0.01960273015478214,-0.0015522300966185334,-0.009035819421615396
2021-12-13,-0.008897824107423657,-0.009411357101568709,0.014670470403860974,0.004508211953905204,0.002518126917516811,-0.011404398608271873,0.0031019688546691138,-0.010764521753285891
2021-12-14,-0.006903812794076431,-0.005339399687036506,-0.002385788089873804,-0.004508211953905263,-0.009385206339641532,-0.010160315502650334,0.0019338235371588984,-0.002674827620426481
2021-12-15,0.015504150965828191,0.013489095574386586,-0.009668373484147372,0.001279522987581762,0.004282351988516796,0.013653435868815043,-0.0015466567951263005,0.04783877809998121
2021-12-16,-0.008857540248823834,0.00012879798932643682,0.00038861875052430104,-3.02514523378482e-05,0.012024970840539904,0.004831394172570662,-0.004266155112855022,-0.025504064198459072
2021-12-17,-0.010699936495003235,-0.012704309418459512,0.01126830654237289,0.0023334636635319555,-0.002143116686188639,-0.02123801553367177,0.006971364762569601,-0.031180093256039692
2021-12-20,-0.010690373162807638,-0.0022202184576778825,-0.007520317884882651,-0.00437023466015214,-0.004240244730917084,-0.017481518901270664,-0.0011585528545881788,0.014570845851164232
2021-12-21,0.01760326653807007,0.011052683212634154,-0.0038150202948037397,0.001961515681609419,-0.00041897618344674124,0.032919068808959624,-0.001159811068596139,0.042928792887466996
2021-12-22,0.00994883261638017,0.009267652720493593,0.0046165192001300865,0.00158129688436975,0.00935611880010715,0.01749203376803489,-0.0038759813232317696,-0.006315834406489169
2021-12-23,0.00620283682443093,0.005876253640394916,-0.00871529018257256,-0.0015060415693589507,0.002251481491211197,0.012309624653455446,-0.0007770195161534422,0.043381939329586325
2021-12-27,0.01405298251576175,0.007739844420717469,0.0024212784855521174,0.0029346524508418125,0.002364450476828884,0.025825854657926008,0.0003885852279907625,-0.0028419275682948957
2021-12-28,-0.000817534505093011,0.00037880267034385434,-0.003971130982359621,-0.0012780697618988031,-0.004319380340024978,0.002747464189462748,0.0011648505137257271,-0.062151426511976506
2021-12-29,0.0012785607992455103,-0.0003788026703438085,-0.010984298332053785,-0.005507283058276589,-0.0002965516280151311,0.007471627689956004,-0.0027200121515984343,-0.024336011956341844
2021-12-30,-0.002768603999546326,-0.0026253109298719785,0.008351162859195838,0.004001605539987686,0.007151581744182501,0.00036298136196358135,0.001555161637872686,0.01566773871313257
2021-12-31,-0.0025232906433239723,-0.0008891320089998681,0.0019588924502111473,-0.0015080166937158606,0.006808358432551388,-0.013521087955069774,-0.004282678761357984,-0.018649172756865187
2022-01-03,0.005773227819046407,0.006461145562629068,-0.026600748000250033,-0.010697202142542916,-0.015503300973700684,0.008608922300184752,0.006223343146139029,0.003270042051984343
2022-01-04,-0.00033493081079482374,0.005666210032731255,-0.004167491833285486,0.0008385057988480038,0.007339514803169255,0.013765808899177159,0.0007751267300900121,-0.012138934663861074
2022-01-05,-0.01938899284780275,-0.008828202907298592,-0.00544186959958383,-0.005885266552760435,-0.003012197052209778,-0.0028823627729382298,-0.0011629584297241943,-0.05206628845481275
2022-01-06,-0.0009397083408329907,-0.005080011487678634,0.002585301076142589,-0.0013038121938882233,-0.012319703780209438,0.02599859909660947,0.0007754272905629691,-0.009410297303589778
2022-01-07,-0.003961457701220679,0.002924117981418306,-0.007214279250977008,-0.004307832164378203,0.004540812572282988,-0.0038746301632312623,-0.005441091768178636,-0.037847988650375176
2022-01-10,-0.0012449855975496611,-0.009310722116970661,0.0024574058067154386,-0.0009254660074753413,0.0030355936239956378,-0.009040180870163358,0.0023355962996249183,0.006317171772508396
2022-01-11,0.00906694670686807,0.010832709423724307,0.006639340937149851,0.003004813367116497,0.01199245713664559,0.03499307360114083,-0.004286015851501572,0.021633410637439378
2022-01-12,0.002699947604095851,0.009713504939635787,-0.0038383854391384493,-0.0006926822061564606,0.0026391371424113854,0.012813022341733761,-0.006660235259127847,0.027993907251911834
2022-01-13,-0.013874314486549088,-0.007307755793967514,0.008841228048237199,0.0031513709652768404,-0.003402771341298051,-0.010923463932520085,-0.0003930815096284319,-0.03137582795207003
2022-01-14,0.00040884982176149005,-0.0010121440133381745,-0.01522487278001506,-0.008864083146854392,-0.002883829150556528,0.02875706852475856,0.0027488518841633485,0.011859664695822615
2022-01-18,-0.01786860624561513,-0.014792553925273127,-0.014174669287910155,-0.009568839072724211,-0.0016516182679313014,0.016537502405449878,0.006254884436469509,-0.016942519184628895
2022-01-19,-0.010437627018295946,-0.0008996420935892068,0.006900007102541717,0.0015621518691316656,0.015755750605134237,0.0013112281186550545,-0.0023410640827252133,-0.01500991044287061
2022-01-20,-0.011129751348605027,-0.004898198910527238,0.006148613687746512,-0.0005466284418710632,-0.0025020112544038944,-0.006408688314779263,0.0031201162977222705,-0.02581674309560386
