annual_return,annual_volatility,sharpe,weight_SPY,weight_EFA,weight_TLT,weight_LQD,weight_GLD,weight_USO,weight_UUP,weight_BTC-USD
0.08147937988380655,0.11454237182430868,0.4057832847664369,0.04933041424802672,0.3574356208293248,0.07799128784926818,0.11314651719290524,0.038240855933349624,0.07551278337500363,0.16358283242068627,0.1247596881514356
0.09080778059797323,0.22688626136085316,0.24597249856928655,0.0016874402200563385,0.00431924266420119,0.07378532272575718,0.18154127708368753,0.11253340154972957,0.0241618160333996,0.1955901613896712,0.40638133833349727
0.07811012593033335,0.09380579552291864,0.45956783043112387,0.13488623910271377,0.21375174283709783,0.19366690421902585,0.11413741700846784,0.13979954214614204,0.11749854628428195,0.0665982771254402,0.019661331276830587
0.10501746097496181,0.12102165826312884,0.5785531447827941,0.04306385068190661,0.2771480967303624,0.049612819492326106,0.03447335940910201,0.19850223924570096,0.06606252302014724,0.18275981947944658,0.14837729194100818
0.0852258281140253,0.10974709093239038,0.4576506555874624,0.12060861728336265,0.03777271491231259,0.08865576922539654,0.3013198321662523,0.14095114342396772,0.1267658324905137,0.06282353583014093,0.12110255466805356
0.11179364676271755,0.11438810018668931,0.6713429686950391,0.24923373880901303,0.06104597126335794,0.12053597856008028,0.05809843613406915,0.37189891981730777,0.03431293216571948,0.031514940957210906,0.07335908229324142
0.13529725876149357,0.13626182171458007,0.7360628054098716,0.03771249613974769,0.01393798387489093,0.10397132465121123,0.0613219475113789,0.4052727468348902,0.2705201868321548,0.05683987110036538,0.050423443055361034
0.04211453006416046,0.049756307523120755,0.14298750084809803,0.00795672690961184,0.10957023847993995,0.2343405474591474,0.04376591207474925,0.10499652490275206,0.0013894132507173257,0.49092462668745757,0.007056010235624512
0.1046158411103812,0.10211450317523167,0.6817429350943249,0.3662370032697903,0.013202235332936331,0.08325264014086999,0.09715905810697953,0.25638074672970335,0.0161303212876051,0.10889909247779074,0.05873890265432465
0.08548338476569364,0.11880988352269643,0.4249089660629936,0.0372058435036284,0.5158685199772901,0.14733635721122756,0.030024815419879926,0.1755183755171805,0.06000190430242944,0.00033839076052054226,0.033705793307843596
0.09165583194620124,0.09517898500569745,0.5952556853050051,0.2014965064369605,0.00029271151222855484,0.0804673213049301,0.11809221710996837,0.05033831996018197,0.13569605624688658,0.3080906551572107,0.10552621227163334
0.06347854539716616,0.060312491746523776,0.4721832007348224,0.07094834518941433,0.018319590804143995,0.07630991050674696,0.28016187223844125,0.07043286897046931,0.08806397265107843,0.3474853428018035,0.04827809683790244
0.07276084741391979,0.08003692174889589,0.4717928499597837,0.008450965026915542,0.3937092409321921,0.12951186385469252,0.02678185068571704,0.016445036996713618,0.1251665520836281,0.29411779855406545,0.005816691866075696
0.1203481889365523,0.2615233285930848,0.3263501936737321,0.0067219329190537705,0.010307466437014625,0.01569001427478433,0.09209444345879154,0.005215606566422827,0.1761604996562165,0.2325167578929541,0.46129327879476223
0.15257808867790706,0.17020911432573937,0.690786090649005,0.0008760605750907623,0.019357360886679647,0.06565852662222374,0.006251310577094268,0.36793239740858796,0.30012405932183955,0.06114038221896851,0.1786599023895155
0.10792662967482247,0.1193876598694528,0.6108389238432664,0.20517695228878238,0.07476882634754521,0.04839478443730769,0.19870074475014254,0.0592589658047625,0.2458183153460654,0.10010045393989672,0.06778095708549765
0.12828379799883005,0.37534656441860614,0.24852711291848956,0.10081879791474758,0.0690529924687309,0.04447190268120299,0.002144004343741134,0.06262235098050509,0.0036867425218925147,0.05046834002171849,0.6667348690674613
0.0809117125554554,0.11810865724300741,0.38872436303286806,0.22902546624611061,0.2226236157226189,0.037075468573487216,0.27627333869749576,0.10641985834060429,0.004159248701725099,0.024294853300402392,0.1001281504175558
0.11523649045829809,0.2458260763330757,0.32639535908950407,0.026227074372848658,0.01755247462780508,0.2117240677460434,0.0008831209410314335,0.005219855392113,0.28860351451984856,0.05174333111803987,0.39804656128227006
0.12211191431814439,0.14228173599352067,0.6122494479692836,0.30103322307871544,0.22493864884128312,0.08375523851994936,0.03372702149400379,0.015192943457750846,0.28079527434715534,0.02056547152581536,0.03999217873532667
0.0915477121181675,0.24531230903260137,0.2305131460429589,0.09402484083881046,0.004837620805554529,0.13224875432004832,0.008231533759216118,0.02502860216821109,0.010084795955865637,0.2862352271334007,0.4393086250188933
0.11127582821663584,0.13128031080836802,0.5810149880584674,0.13435685134167083,0.12004490899848404,0.029753921481164174,0.11542014978940673,0.12090010191558741,0.14610910265833502,0.16389149350720425,0.1695234703081476
0.06374338966358796,0.10307493344509702,0.27885916296902735,0.0028912475462404283,0.17343170237266103,0.1442189898305967,0.30410214780743067,0.01859320083652013,0.1656395745213794,0.09442040618668751,0.0967027308984841
0.140352999730968,0.17029014692283545,0.6186676189709742,0.011138667818128084,0.09881824034279013,0.04856958429006171,0.007472270548811772,0.5116036415646419,0.06403798257867303,0.03504776011834429,0.22331185273854912
0.10900378524359017,0.0914728769167178,0.8090243549567977,0.20143844891628684,0.1667886125499383,0.007770260550661864,0.1213201582733434,0.235779125622697,0.0741042962318739,0.15766404319438176,0.035135054660816775
0.07970807382603291,0.10277171343611294,0.435023143346007,0.029736786856209833,0.4299415745046975,0.10843227716681698,0.14210864266959855,0.07158099520120263,0.13748143361688722,0.06946015512698094,0.011258134857606237
0.08730693756430435,0.07200694900143151,0.726415134784623,0.22584220121887505,0.02120323785948818,0.04353830262722799,0.22019486607737063,0.12414175712631442,0.09876930009259437,0.24605421854140047,0.020256116456729013
