date,adjusted_close
2021-05-28,45.41999816894531
2021-06-01,46.33000183105469
2021-06-02,46.900001525878906
2021-06-03,46.970001220703125
2021-06-04,47.2599983215332
2021-06-07,47.27000045776367
2021-06-08,47.880001068115234
2021-06-09,47.58000183105469
2021-06-10,47.83000183105469
2021-06-11,48.06999969482422
2021-06-14,48.31999969482422
2021-06-15,48.97999954223633
2021-06-16,48.75
2021-06-17,48.040000915527344
2021-06-18,48.36000061035156
2021-06-21,49.36000061035156
2021-06-22,49.41999816894531
2021-06-23,49.720001220703125
2021-06-24,49.84000015258789
2021-06-25,50.25
2021-06-28,49.540000915527344
2021-06-29,49.88999938964844
2021-06-30,49.880001068115234
2021-07-01,50.619998931884766
2021-07-02,50.93000030517578
2021-07-06,49.900001525878906
2021-07-07,48.65999984741211
2021-07-08,49.52000045776367
2021-07-09,50.40999984741211
2021-07-12,50.310001373291016
2021-07-13,51.150001525878906
2021-07-14,49.70000076293945
2021-07-15,49.040000915527344
2021-07-16,49.13999938964844
2021-07-19,45.84000015258789
2021-07-20,46.5099983215332
2021-07-21,48.27000045776367
2021-07-22,49.16999816894531
2021-07-23,49.470001220703125
2021-07-26,49.66999816894531
2021-07-27,49.470001220703125
2021-07-28,49.720001220703125
2021-07-29,50.63999938964844
2021-07-30,50.65999984741211
2021-08-02,49.18000030517578
2021-08-03,48.849998474121094
2021-08-04,47.20000076293945
2021-08-05,48.099998474121094
2021-08-06,47.56999969482422
2021-08-09,46.599998474121094
2021-08-10,47.68000030517578
2021-08-11,48.29999923706055
2021-08-12,48.099998474121094
2021-08-13,47.43000030517578
2021-08-16,47.040000915527344
2021-08-17,46.58000183105469
2021-08-18,45.400001525878906
2021-08-19,44.77000045776367
2021-08-20,43.43000030517578
2021-08-23,45.849998474121094
2021-08-24,47.369998931884766
2021-08-25,47.810001373291016
2021-08-26,47.47999954223633
2021-08-27,48.150001525878906
2021-08-30,48.400001525878906
2021-08-31,48.040000915527344
2021-09-01,47.93000030517578
2021-09-02,48.95000076293945
2021-09-03,48.65999984741211
2021-09-07,48.040000915527344
2021-09-08,48.59000015258789
2021-09-09,47.75
2021-09-10,48.79999923706055
2021-09-13,49.47999954223633
2021-09-14,49.310001373291016
2021-09-15,50.689998626708984
2021-09-16,50.70000076293945
2021-09-17,50.31999969482422
2021-09-20,49.599998474121094
2021-09-21,49.58000183105469
2021-09-22,50.47999954223633
2021-09-23,51.380001068115234
2021-09-24,51.81999969482422
2021-09-27,52.90999984741211
2021-09-28,52.400001525878906
2021-09-29,52.31999969482422
2021-09-30,52.560001373291016
2021-10-01,53.2599983215332
2021-10-04,54.4900016784668
2021-10-05,55.630001068115234
2021-10-06,54.15999984741211
2021-10-07,55.36000061035156
2021-10-08,55.470001220703125
2021-10-11,56.18000030517578
2021-10-12,56.11000061035156
2021-10-13,56.15999984741211
2021-10-14,56.810001373291016
2021-10-15,57.150001525878906
2021-10-18,56.959999084472656
2021-10-19,57.41999816894531
2021-10-20,58.119998931884766
2021-10-21,57.40999984741211
2021-10-22,58.029998779296875
2021-10-25,57.83000183105469
2021-10-26,58.45000076293945
2021-10-27,56.900001525878906
2021-10-28,57.400001525878906
2021-10-29,57.150001525878906
2021-11-01,57.529998779296875
2021-11-02,57.529998779296875
2021-11-03,55.34000015258789
2021-11-04,54.91999816894531
2021-11-05,56.54999923706055
2021-11-08,57.09000015258789
2021-11-09,57.970001220703125
2021-11-10,56.31999969482422
2021-11-11,56.220001220703125
2021-11-12,55.97999954223633
2021-11-15,56.06999969482422
2021-11-16,56.20000076293945
2021-11-17,55.0
2021-11-18,55.54999923706055
2021-11-19,53.779998779296875
2021-11-22,54.45000076293945
2021-11-23,56.20000076293945
2021-11-24,55.880001068115234
2021-11-26,49.630001068115234
2021-11-29,50.16999816894531
2021-11-30,47.90999984741211
2021-12-01,47.040000915527344
2021-12-02,48.290000915527344
2021-12-03,48.0
2021-12-06,50.5099983215332
2021-12-07,51.59000015258789
2021-12-08,52.41999816894531
2021-12-09,51.02000045776367
2021-12-10,52.029998779296875
2021-12-13,51.439998626708984
2021-12-14,50.91999816894531
2021-12-15,51.619998931884766
2021-12-16,51.869998931884766
2021-12-17,50.779998779296875
2021-12-20,49.900001525878906
2021-12-21,51.56999969482422
2021-12-22,52.47999954223633
2021-12-23,53.130001068115234
2021-12-27,54.52000045776367
2021-12-28,54.66999816894531
2021-12-29,55.08000183105469
2021-12-30,55.099998474121094
2021-12-31,54.36000061035156
2022-01-03,54.83000183105469
2022-01-04,55.59000015258789
2022-01-05,55.43000030517578
2022-01-06,56.88999938964844
2022-01-07,56.66999816894531
2022-01-10,56.15999984741211
2022-01-11,58.15999984741211
2022-01-12,58.90999984741211
2022-01-13,58.27000045776367
2022-01-14,59.970001220703125
2022-01-18,60.970001220703125
2022-01-19,61.04999923706055
2022-01-20,60.65999984741211
2022-01-21,60.779998779296875
2022-01-24,60.11000061035156
2022-01-25,60.970001220703125
2022-01-26,61.68000030517578
2022-01-27,61.86000061035156
2022-01-28,61.970001220703125
2022-01-31,62.47999954223633
2022-02-01,62.529998779296875
2022-02-02,62.52000045776367
2022-02-03,63.5099983215332
2022-02-04,64.91000366210938
2022-02-07,64.68000030517578
2022-02-08,63.619998931884766
2022-02-09,64.16999816894531
2022-02-10,63.959999084472656
2022-02-11,65.73999786376953
2022-02-14,66.36000061035156
2022-02-15,64.27999877929688
2022-02-16,63.540000915527344
2022-02-17,64.16999816894531
2022-02-18,64.73999786376953
2022-02-22,65.54000091552734
2022-02-23,66.23999786376953
2022-02-24,66.33999633789062
2022-02-25,65.80000305175781
2022-02-28,67.4800033569336
2022-03-01,71.81999969482422
2022-03-02,75.41999816894531
2022-03-03,74.52999877929688
2022-03-04,79.45999908447266
2022-03-07,82.37000274658203
2022-03-08,85.43000030517578
2022-03-09,75.47000122070312
2022-03-10,74.05999755859375
2022-03-11,76.4000015258789
2022-03-14,72.83999633789062
2022-03-15,68.62999725341797
2022-03-16,68.27999877929688
2022-03-17,73.68000030517578
2022-03-18,74.63999938964844
2022-03-21,79.54000091552734
2022-03-22,78.55999755859375
2022-03-23,81.94999694824219
2022-03-24,79.75
2022-03-25,80.73999786376953
2022-03-28,74.52999877929688
2022-03-29,76.1500015258789
2022-03-30,77.91000366210938
2022-03-31,74.12000274658203
2022-04-01,74.16999816894531
2022-04-04,76.86000061035156
2022-04-05,74.80000305175781
2022-04-06,73.05000305175781
2022-04-07,73.11000061035156
2022-04-08,74.11000061035156
2022-04-11,72.30000305175781
2022-04-12,75.9800033569336
2022-04-13,78.41999816894531
2022-04-14,79.56999969482422
2022-04-18,80.41000366210938
2022-04-19,76.86000061035156
2022-04-20,77.23999786376953
2022-04-21,78.12000274658203
2022-04-22,76.30999755859375
2022-04-25,74.6500015258789
2022-04-26,76.45999908447266
2022-04-27,76.37000274658203
2022-04-28,78.08000183105469
2022-04-29,77.16000366210938
2022-05-02,78.37999725341797
2022-05-03,76.69000244140625
2022-05-04,80.22000122070312
2022-05-05,80.4800033569336
2022-05-06,82.12999725341797
2022-05-09,76.56999969482422
2022-05-10,74.52999877929688
2022-05-11,78.18000030517578
2022-05-12,79.2300033569336
2022-05-13,81.27999877929688
2022-05-16,83.11000061035156
2022-05-17,81.11000061035156
2022-05-18,79.29000091552734
2022-05-19,80.58000183105469
2022-05-20,81.6500015258789
2022-05-23,81.97000122070312
